District_Name,Year,Annual,Kharif,Summer,Winter,Autumn,Rabi
Budaun,2015,1045.5,814.1,227.9,0.5,3.4,3.4
Budaun,2016,746.3,583.1,66.2,33.7,93.1,96.4
Budaun,2017,926.3,850.6,25.1,37.1,12.6,20.2
Budaun,2018,965.5,739.0,197.1,69.9,0.0,0.0
Bulandshahr,2000,762.6,600.9,141.0,36.9,0.7,0.7
Bulandshahr,2001,748.0,658.9,52.1,21.9,0.0,0.0
Bulandshahr,2002,805.4,719.7,61.9,99.9,0.0,1.9
Bulandshahr,2003,776.6,614.5,61.6,1.5,2.5,2.5
Bulandshahr,2004,331.4,221.4,98.4,6.8,7.0,10.0
Bulandshahr,2005,607.3,496.9,76.3,25.7,30.3,30.3
Bulandshahr,2006,673.9,534.7,70.2,28.2,43.3,43.3
Bulandshahr,2007,781.6,631.3,122.2,4.5,0.0,0.0
Bulandshahr,2008,781.6,561.7,200.3,80.4,15.0,15.0
Bulandshahr,2009,431.9,332.9,7.4,62.9,1.3,11.0
Bulandshahr,2010,943.0,850.8,31.5,14.4,0.0,7.5
Bulandshahr,2011,573.4,456.3,51.1,18.8,59.1,59.1
Bulandshahr,2012,734.8,624.7,91.2,0.1,0.0,0.1
Bulandshahr,2013,524.5,430.4,62.6,76.2,31.5,31.5
Bulandshahr,2014,465.0,267.3,120.9,0.2,0.5,0.6
Bulandshahr,2015,672.2,562.3,102.4,1.4,7.5,7.5
Bulandshahr,2016,528.5,409.5,37.4,34.1,74.7,80.3
Bulandshahr,2017,817.7,771.2,7.0,51.3,8.3,11.0
Bulandshahr,2018,844.5,647.0,148.7,51.9,0.0,0.2
Buldana,2000,811.2,553.9,140.4,29.0,90.4,114.2
Buldana,2001,794.0,565.2,155.0,27.7,68.7,68.7
Buldana,2002,703.0,446.0,188.7,1.1,40.5,40.6
Buldana,2003,752.3,597.6,42.5,3.5,111.2,111.2
Buldana,2004,791.1,459.2,83.5,65.7,180.8,245.0
Buldana,2005,1091.9,782.4,183.0,9.6,125.1,125.1
Buldana,2006,998.9,623.9,229.7,5.0,135.8,135.8
Buldana,2007,645.8,448.1,178.1,8.4,13.8,14.6
Buldana,2008,929.0,427.8,251.7,3.6,241.9,241.9
Buldana,2009,1031.9,674.9,306.7,0.8,46.7,46.7
Buldana,2010,686.7,503.8,154.5,2.4,26.5,27.8
Buldana,2011,566.1,399.8,116.9,26.0,48.3,48.3
Buldana,2012,742.2,592.5,62.6,0.0,61.2,61.2
Buldana,2013,1071.2,828.4,189.5,0.3,53.2,53.2
Buldana,2014,785.2,626.1,148.9,0.4,9.8,9.8
Buldana,2015,609.3,483.1,84.8,0.2,40.9,41.0
Buldana,2016,802.2,476.8,135.4,29.9,179.0,189.8
Buldana,2017,1044.5,765.9,161.6,0.7,97.6,97.9
Buldana,2018,606.8,525.7,78.1,20.1,2.6,2.6
Bundi,2000,701.2,557.5,134.0,13.3,4.2,4.2
Bundi,2001,879.3,740.0,125.9,23.0,0.0,0.0
Bundi,2002,805.4,757.9,19.6,9.5,0.1,4.9
Bundi,2003,645.1,610.4,20.7,0.1,9.3,9.3
Bundi,2004,567.5,425.8,80.8,30.9,30.0,60.8
Bundi,2005,390.7,314.1,49.4,6.4,27.3,27.3
Bundi,2006,480.6,409.8,55.3,0.0,9.1,9.1
Bundi,2007,610.7,537.3,73.0,0.2,0.2,0.4
Bundi,2008,825.7,608.1,211.9,39.5,5.7,5.7
Bundi,2009,336.6,234.6,61.8,27.5,0.1,0.6
Bundi,2010,601.3,475.3,96.8,8.3,0.1,2.4
Bundi,2011,774.4,651.3,101.1,0.1,16.0,16.0
Bundi,2012,628.1,564.6,63.5,0.0,0.0,0.0
Bundi,2013,710.8,583.3,124.2,31.5,2.8,3.3
Bundi,2014,672.3,487.2,152.9,1.4,0.0,1.4
Bundi,2015,757.3,480.8,270.6,0.0,5.9,5.9
Bundi,2016,481.8,391.2,36.3,2.9,53.7,54.3
Bundi,2017,595.9,519.9,25.9,4.2,46.7,47.7
Bundi,2018,987.2,664.7,319.3,89.3,0.0,0.0
Buxar,2000,1304.4,943.8,251.5,69.1,91.5,91.5
Buxar,2001,1180.4,906.4,186.8,64.0,18.1,18.1
Buxar,2002,1098.4,888.5,60.7,104.3,49.1,85.3
Buxar,2003,1176.9,797.3,226.3,12.3,85.1,85.1
Buxar,2004,1359.6,1026.3,207.9,60.0,66.4,113.0
Buxar,2005,882.1,653.8,114.9,0.1,99.9,99.9
Buxar,2006,881.8,626.8,208.0,0.5,46.9,46.9
Buxar,2007,784.3,562.8,220.9,0.5,0.1,0.1
Buxar,2008,1226.6,864.8,168.0,20.8,193.5,193.5
Buxar,2009,856.8,630.8,173.6,40.7,30.2,31.7
Buxar,2010,1004.9,773.8,133.7,17.9,58.1,58.2
Buxar,2011,546.1,392.1,132.8,40.7,3.4,3.4
Buxar,2012,910.8,779.7,56.5,0.0,33.7,33.7
Buxar,2013,867.9,631.3,228.0,20.5,8.5,8.5
Buxar,2014,1143.9,887.4,147.1,58.1,57.5,88.8
Buxar,2015,1315.5,816.3,448.1,0.0,24.3,24.3
Buxar,2016,614.2,502.8,77.6,4.6,32.9,33.9
Buxar,2017,652.1,521.8,85.0,20.6,41.7,41.7
Buxar,2018,1100.6,703.2,371.9,19.0,4.2,4.8
Cachar,2000,2323.1,878.0,1068.0,45.6,118.2,118.2
Cachar,2001,1786.4,840.5,737.4,44.8,162.9,162.9
Cachar,2002,1963.2,1077.8,714.2,70.7,122.9,126.4
Cachar,2003,2496.3,1071.2,1223.7,27.6,132.4,134.2
Cachar,2004,2349.3,1326.9,908.5,120.7,35.1,88.0
Cachar,2005,2270.3,881.1,1206.6,0.8,114.7,114.9
Cachar,2006,2518.9,1354.9,879.3,57.8,280.5,284.1
Cachar,2007,2944.4,1314.5,1329.4,115.6,246.3,246.3
Cachar,2008,2538.9,930.0,1086.1,14.6,407.2,407.2
Cachar,2009,2143.7,1014.5,917.1,23.8,186.2,197.6
Cachar,2010,2411.6,989.2,1080.8,137.0,199.9,329.1
Cachar,2011,3470.8,1512.1,1762.4,86.5,182.5,188.5
Cachar,2012,2572.7,1144.9,1171.8,40.6,171.7,175.4
Cachar,2013,1993.9,803.5,1048.6,112.2,104.6,104.7
Cachar,2014,2992.3,1281.6,1282.4,58.8,314.8,316.1
Cachar,2015,2833.9,1696.2,860.8,26.0,214.4,219.5
Cachar,2016,2173.1,1142.6,852.9,8.9,156.7,156.7
Cachar,2017,2837.9,1135.7,1457.6,66.5,196.6,235.7
Cachar,2018,2435.0,1193.6,1142.2,70.1,70.8,71.7
Calcutta,2000,1899.4,1136.4,608.8,55.0,151.5,151.5
Calcutta,2001,1470.5,831.7,463.9,51.1,119.9,119.9
Calcutta,2002,2078.2,1246.3,487.5,22.2,293.3,293.3
Calcutta,2003,1696.4,958.0,496.8,55.2,219.4,219.4
Calcutta,2004,1793.5,1205.7,474.2,104.5,42.5,58.4
Calcutta,2005,1878.2,912.2,532.0,0.0,345.4,345.4
Calcutta,2006,2260.6,1478.2,450.6,46.9,331.8,331.8
Calcutta,2007,1579.0,828.8,594.3,16.5,109.0,109.0
Calcutta,2008,1598.1,755.5,646.2,23.4,180.1,180.1
Calcutta,2009,1861.6,927.3,690.8,8.7,220.0,220.0
Calcutta,2010,1823.4,780.5,578.8,28.2,428.6,455.4
Calcutta,2011,1480.6,786.9,421.1,40.7,269.6,271.2
Calcutta,2012,1862.4,954.1,470.6,0.8,397.8,398.6
Calcutta,2013,1382.2,959.3,321.3,65.4,101.6,101.6
Calcutta,2014,1365.9,915.0,296.2,37.2,89.3,89.3
Calcutta,2015,1350.8,704.7,470.0,2.2,136.8,139.0
Calcutta,2016,1535.7,1140.8,314.5,2.3,80.4,80.5
Calcutta,2017,1201.0,575.8,461.5,17.2,144.3,161.4
Calcutta,2018,1208.6,687.3,517.8,56.9,3.3,3.3
Central,2000,710.0,562.0,127.1,25.4,0.0,0.0
Central,2001,769.9,698.4,46.1,60.1,0.0,0.0
Central,2002,870.9,754.3,56.2,60.0,0.0,0.3
Central,2003,789.2,616.0,112.0,2.4,1.5,1.5
Central,2004,583.1,321.8,169.9,63.8,39.1,89.0
Central,2005,691.0,563.3,80.2,33.1,33.6,33.6
Central,2006,432.5,330.5,61.1,28.4,7.8,7.8
Central,2007,573.3,442.2,102.3,10.6,0.1,0.4
Central,2008,571.2,376.7,183.3,40.2,0.9,0.9
Central,2009,561.4,360.3,148.1,105.9,0.2,12.8
Central,2010,1108.3,946.1,45.7,49.0,0.0,23.2
Central,2011,626.5,394.8,111.0,30.9,94.9,94.9
Central,2012,501.7,413.8,57.0,0.0,0.0,0.0
Central,2013,385.4,325.0,52.5,37.4,7.9,7.9
Central,2014,305.7,186.3,82.0,0.3,0.0,0.0
Central,2015,187.4,157.7,27.3,2.7,2.1,2.1
Central,2016,308.8,262.8,33.6,21.4,8.9,9.7
Central,2017,557.5,517.7,3.7,36.1,11.7,15.5
Central,2018,590.1,442.2,114.7,50.0,0.0,0.9
Chamarajanagar,2000,998.0,279.9,263.4,92.1,380.2,446.2
Chamarajanagar,2001,982.1,195.5,287.7,6.2,469.8,472.7
Chamarajanagar,2002,769.8,350.5,217.3,0.2,198.6,198.6
Chamarajanagar,2003,1025.5,369.5,325.6,127.0,206.9,330.3
Chamarajanagar,2004,807.9,227.4,152.5,72.1,352.8,424.3
Chamarajanagar,2005,937.2,448.7,173.3,102.2,215.5,314.6
Chamarajanagar,2006,916.2,195.7,233.9,66.0,457.6,483.5
Chamarajanagar,2007,997.5,462.1,186.9,60.0,258.1,308.5
Chamarajanagar,2008,646.3,265.6,171.6,12.7,189.5,199.4
Chamarajanagar,2009,422.6,118.9,123.9,9.4,173.6,177.0
Chamarajanagar,2010,550.6,160.5,133.7,5.5,247.3,250.4
Chamarajanagar,2011,769.5,280.5,255.3,17.5,230.7,231.4
Chamarajanagar,2012,1281.1,295.7,379.1,64.2,527.1,589.5
Chamarajanagar,2013,743.1,178.3,256.7,3.9,304.5,306.2
Chamarajanagar,2014,954.5,315.3,281.7,142.6,240.6,355.3
Chamarajanagar,2015,917.8,327.2,281.6,3.0,278.5,281.1
Chamarajanagar,2016,859.2,369.2,275.4,46.0,189.6,214.1
Chamarajanagar,2017,1048.1,299.1,230.3,34.6,472.2,497.1
Chamarajanagar,2018,817.3,186.4,365.5,368.5,249.4,255.7
Chamba,2000,1508.6,855.1,428.2,233.3,18.2,18.2
Chamba,2001,2141.1,1279.1,480.8,402.6,14.9,147.9
Chamba,2002,2034.6,1373.5,349.6,295.2,27.1,41.9
Chamba,2003,2102.6,1202.2,541.0,194.3,61.3,78.9
Chamba,2004,2271.1,1288.3,494.5,325.3,188.7,311.6
Chamba,2005,1989.8,1136.7,521.2,164.9,129.4,129.4
Chamba,2006,1259.0,886.8,186.5,215.7,19.8,20.8
Chamba,2007,1051.9,511.7,299.9,74.1,15.6,25.7
Chamba,2008,997.8,569.3,300.3,179.8,24.9,64.2
Chamba,2009,775.0,374.4,249.9,160.7,8.0,10.2
Chamba,2010,1073.5,584.6,282.8,177.0,22.6,47.7
Chamba,2011,1338.2,810.1,210.5,221.1,131.1,165.6
Chamba,2012,2261.9,1541.1,505.4,146.3,19.1,28.8
Chamba,2013,1289.5,660.5,290.5,260.5,93.5,201.8
Chamba,2014,1802.5,958.8,613.8,258.8,22.7,77.7
Chamba,2015,1685.8,866.4,513.7,184.2,55.1,101.8
Chamba,2016,1262.6,697.6,274.0,127.2,146.4,153.5
Chamba,2017,1755.1,1246.9,278.8,376.1,31.5,109.2
Chamba,2018,1081.5,292.6,399.8,315.1,52.4,90.8
Chamoli,2000,1346.8,728.7,462.4,172.6,12.8,12.8
Chamoli,2001,1003.0,627.5,183.1,233.8,3.4,19.9
Chamoli,2002,1170.6,651.5,247.2,165.7,11.8,54.7
Chamoli,2003,1260.5,820.2,298.1,71.8,19.3,19.3
Chamoli,2004,833.4,387.5,289.7,151.6,38.1,84.4
Chamoli,2005,1194.3,542.9,446.6,50.6,99.6,99.6
Chamoli,2006,1203.4,859.3,252.8,94.6,37.8,40.7
Chamoli,2007,1664.0,981.1,568.7,87.3,20.2,22.5
Chamoli,2008,1645.9,915.4,602.2,255.2,12.3,43.2
Chamoli,2009,1603.6,838.7,500.4,114.4,38.3,40.2
Chamoli,2010,1541.9,928.0,464.0,65.2,13.1,37.6
Chamoli,2011,1081.0,757.8,202.4,90.7,68.3,80.0
Chamoli,2012,920.8,652.2,166.1,48.2,18.1,23.6
Chamoli,2013,1291.6,914.3,285.2,111.9,22.5,49.4
Chamoli,2014,1779.2,1239.7,370.8,163.2,52.0,83.5
Chamoli,2015,641.5,282.5,217.2,32.9,10.0,10.3
Chamoli,2016,854.6,594.8,159.4,93.4,67.1,67.7
Chamoli,2017,1643.5,1289.4,238.5,119.9,12.1,22.7
Chamoli,2018,1367.2,877.2,374.8,228.1,3.1,6.0
Champawat,2000,2110.2,1650.5,353.7,108.3,4.8,4.8
Champawat,2001,1497.5,1044.2,328.9,169.3,8.5,16.0
Champawat,2002,1740.9,1199.4,375.0,127.9,0.0,4.7
Champawat,2003,1042.2,725.3,159.6,89.6,34.1,34.1
Champawat,2004,684.6,313.4,267.3,49.0,7.8,14.4
Champawat,2005,734.5,298.0,377.5,15.2,16.5,16.5
Champawat,2006,955.8,692.5,192.7,96.4,49.5,55.4
Champawat,2007,2119.1,1482.8,535.3,52.8,10.0,10.5
Champawat,2008,2016.3,1177.2,772.2,169.9,6.4,14.6
Champawat,2009,2202.6,1513.5,495.0,210.1,24.8,32.4
Champawat,2010,2596.2,2014.2,360.0,73.8,4.4,19.5
Champawat,2011,1500.3,1024.2,362.9,169.3,52.8,54.5
Champawat,2012,1528.4,1181.0,152.3,12.6,21.2,27.5
Champawat,2013,1045.8,747.3,266.7,131.2,13.7,25.5
Champawat,2014,1791.3,1112.4,530.2,65.3,20.3,29.2
Champawat,2015,1903.8,1301.8,486.6,6.9,59.0,59.0
Champawat,2016,1771.6,1134.4,233.7,69.7,394.8,396.7
Champawat,2017,1798.4,1562.1,154.9,100.1,4.8,13.5
Champawat,2018,1579.1,1119.5,364.8,17.7,2.1,3.5
Champhai,2000,3130.0,1340.4,1299.5,72.7,194.6,194.6
Champhai,2001,730.0,231.5,398.4,40.1,27.5,27.5
Champhai,2002,2205.5,1118.5,838.2,11.3,208.7,208.7
Champhai,2003,1912.7,1133.4,672.4,31.0,95.4,95.4
Champhai,2004,2526.9,1366.8,1013.4,107.1,62.2,115.7
Champhai,2005,2500.0,1173.3,1162.3,2.1,109.1,110.8
Champhai,2006,2405.8,1244.8,836.8,49.3,318.9,323.7
Champhai,2007,3054.2,1543.9,1216.7,60.5,249.1,249.1
Champhai,2008,2724.3,1195.6,911.6,22.3,556.5,556.5
Champhai,2009,2211.1,987.5,910.1,44.8,267.3,291.3
Champhai,2010,2436.2,995.6,1087.9,165.8,178.3,332.0
Champhai,2011,3353.6,1462.8,1674.3,66.7,195.9,204.3
Champhai,2012,2196.8,996.4,973.8,38.5,167.1,168.3
Champhai,2013,2006.3,906.4,979.2,124.9,83.3,83.3
Champhai,2014,2857.6,1288.0,1199.5,50.8,244.3,245.1
Champhai,2015,3101.2,2093.8,744.4,25.1,206.1,212.9
Champhai,2016,2090.9,1112.2,821.4,11.8,139.0,139.0
Champhai,2017,2571.3,1101.4,1108.4,82.6,303.2,349.6
Champhai,2018,2570.9,1380.2,1066.1,105.8,86.9,88.4
Chandauli,2000,993.2,745.0,214.9,45.0,18.6,18.6
Chandauli,2001,1005.9,742.5,203.7,30.8,14.7,14.7
Chandauli,2002,825.1,677.9,54.6,78.4,39.8,61.8
Chandauli,2003,929.0,702.7,120.3,9.1,49.8,49.8
Chandauli,2004,940.5,739.9,100.5,20.4,72.4,91.0
Chandauli,2005,890.2,699.0,131.2,3.4,58.1,58.1
Chandauli,2006,867.4,610.9,224.4,2.5,26.9,28.7
Chandauli,2007,713.4,575.9,125.0,1.7,11.8,11.8
Chandauli,2008,873.3,514.9,250.5,37.7,106.3,106.3
Chandauli,2009,892.0,715.2,80.7,66.5,54.4,58.5
Chandauli,2010,1069.1,853.5,95.9,19.2,57.1,57.4
Chandauli,2011,615.8,442.6,152.2,47.6,2.2,2.2
Chandauli,2012,783.3,679.3,39.9,1.2,16.4,16.5
Chandauli,2013,811.7,595.7,214.1,41.9,0.7,0.7
Chandauli,2014,1046.7,790.7,204.2,19.7,10.1,10.1
Chandauli,2015,989.6,618.4,345.0,0.1,6.6,6.6
Chandauli,2016,683.4,635.5,14.0,11.2,33.5,33.8
Chandauli,2017,716.8,648.7,47.0,7.5,10.3,10.3
Chandauli,2018,995.3,714.9,272.0,33.7,0.9,0.9
Chandel,2000,1579.5,632.8,674.3,48.2,39.9,39.9
Chandel,2001,1212.9,435.5,677.2,53.8,52.1,52.1
Chandel,2002,1563.5,696.7,619.9,21.0,193.1,193.1
Chandel,2003,1350.4,521.4,687.7,32.5,120.4,120.4
Chandel,2004,1420.8,836.0,465.8,136.0,18.8,86.4
Chandel,2005,1444.9,546.7,728.3,1.0,101.4,101.4
Chandel,2006,1382.2,681.2,515.3,51.7,172.3,184.8
Chandel,2007,1413.7,444.6,719.3,70.2,210.6,210.6
Chandel,2008,1394.1,473.7,607.3,32.8,243.0,243.0
Chandel,2009,1529.6,860.5,450.3,19.0,178.6,186.0
Chandel,2010,1491.4,732.5,555.8,68.9,123.0,191.5
Chandel,2011,1384.8,807.2,444.8,36.8,132.2,132.5
Chandel,2012,1425.6,695.0,457.5,37.8,200.5,236.5
Chandel,2013,479.7,237.1,226.6,51.8,14.2,14.2
Chandel,2014,1538.3,704.1,574.4,37.6,208.0,208.0
Chandel,2015,1527.2,907.8,480.8,22.5,101.0,101.0
Chandel,2016,1009.2,499.5,322.6,15.0,164.6,164.6
Chandel,2017,1598.0,541.5,785.8,56.9,208.7,255.7
Chandel,2018,663.1,357.4,274.8,342.5,20.6,21.0
Chandigarh,2000,948.9,706.6,133.3,123.6,5.8,5.8
Chandigarh,2001,1334.9,1073.4,133.7,107.4,0.5,4.1
Chandigarh,2002,1330.9,1124.0,102.6,146.4,0.0,0.4
Chandigarh,2003,1411.7,848.8,379.7,44.9,36.8,37.3
Chandigarh,2004,1375.8,839.1,319.0,139.7,91.9,173.2
Chandigarh,2005,1476.8,907.9,366.8,102.0,143.6,143.6
Chandigarh,2006,1525.4,1111.2,310.3,136.6,0.1,1.9
Chandigarh,2007,1238.3,717.9,377.1,28.5,0.0,8.4
Chandigarh,2008,1100.5,675.8,386.2,97.7,8.4,18.2
Chandigarh,2009,784.7,484.5,187.3,78.7,23.6,25.0
Chandigarh,2010,1281.4,999.1,189.7,111.7,0.7,15.5
Chandigarh,2011,886.6,599.3,84.6,145.4,103.2,105.9
Chandigarh,2012,986.2,756.8,85.7,32.7,0.0,1.0
Chandigarh,2013,964.8,627.1,286.1,266.1,6.0,19.7
Chandigarh,2014,1539.9,719.2,522.3,87.3,36.4,45.9
Chandigarh,2015,1587.9,986.5,466.8,31.2,56.8,56.8
Chandigarh,2016,929.4,755.5,117.6,37.8,24.2,25.2
Chandigarh,2017,1281.5,1019.1,150.8,118.4,22.1,75.0
Chandigarh,2018,1512.5,1019.2,414.8,121.5,0.0,13.1
Chandrapur,2000,1203.9,958.5,169.0,24.2,72.8,76.4
Chandrapur,2001,1860.1,1382.5,345.0,83.5,112.1,112.1
Chandrapur,2002,1442.2,941.2,230.4,9.6,187.1,187.1
Chandrapur,2003,929.3,737.2,140.7,16.4,41.8,41.8
Chandrapur,2004,1248.8,891.3,197.6,119.7,70.4,143.4
Chandrapur,2005,1341.2,1006.6,167.9,22.8,119.7,119.9
Chandrapur,2006,1338.1,893.7,325.3,31.8,96.6,96.6
Chandrapur,2007,1307.6,926.4,348.1,7.3,1.3,1.3
Chandrapur,2008,1315.7,752.1,441.2,3.2,115.0,115.0
Chandrapur,2009,918.5,615.0,275.7,9.0,24.7,24.7
Chandrapur,2010,1309.4,1039.4,135.0,26.5,116.9,126.0
Chandrapur,2011,968.1,731.2,193.4,150.5,26.1,26.1
Chandrapur,2012,1550.7,1040.3,245.9,10.4,103.5,113.9
Chandrapur,2013,1398.5,1138.3,230.5,0.1,29.6,29.6
Chandrapur,2014,1633.2,1129.6,422.2,0.5,81.3,81.3
Chandrapur,2015,1179.0,921.5,251.4,0.0,5.5,5.5
Chandrapur,2016,937.3,749.5,91.5,39.4,96.4,96.5
Chandrapur,2017,1781.1,1482.8,167.3,12.4,81.6,91.9
Chandrapur,2018,1167.2,944.2,216.0,68.3,4.9,4.9
Changlang,2000,2238.6,917.3,966.5,148.5,44.1,45.5
Changlang,2001,1953.2,406.1,1238.5,196.8,158.3,161.6
Changlang,2002,2994.4,1332.5,1368.0,221.0,78.7,100.4
Changlang,2003,2788.1,824.1,1509.8,153.7,254.9,254.9
Changlang,2004,2230.3,946.5,981.3,156.0,114.9,148.9
Changlang,2005,2923.2,1212.2,1317.1,2.9,272.1,272.1
Changlang,2006,1409.9,650.2,654.3,36.9,102.5,102.5
Changlang,2007,1397.3,666.8,645.8,106.7,47.9,47.9
Changlang,2008,1565.3,554.6,742.3,172.1,161.5,161.5
Changlang,2009,2146.0,965.6,916.2,158.9,78.9,92.2
Changlang,2010,2209.0,849.7,1045.9,65.7,157.6,167.9
Changlang,2011,2197.8,1063.2,919.6,394.6,157.1,159.7
Changlang,2012,2519.7,717.9,1157.1,68.3,244.7,252.7
Changlang,2013,801.1,398.5,316.6,27.0,21.4,25.8
Changlang,2014,955.7,522.4,342.8,35.0,61.0,67.9
Changlang,2015,683.8,346.7,276.5,69.2,32.4,32.4
Changlang,2016,1586.4,887.3,491.7,27.1,127.5,138.2
Changlang,2017,2269.3,1062.5,1080.0,27.2,92.4,110.3
Changlang,2018,815.2,449.2,322.3,135.9,34.4,34.4
Chatra,2000,1111.9,860.6,188.5,56.0,62.4,62.4
Chatra,2001,1508.8,936.8,357.4,16.9,158.7,158.7
Chatra,2002,1147.5,925.5,95.0,84.9,79.1,110.3
Chatra,2003,1029.1,751.1,201.7,9.6,22.7,22.7
Chatra,2004,1348.3,1008.5,200.5,90.3,102.7,129.7
Chatra,2005,1021.3,654.7,193.3,0.0,109.9,109.9
Chatra,2006,1334.0,878.3,301.8,15.3,154.0,154.1
Chatra,2007,954.3,726.5,202.9,6.0,9.7,9.7
Chatra,2008,1337.3,736.5,465.8,15.1,129.0,129.0
Chatra,2009,1002.6,794.4,124.0,26.6,69.1,69.1
Chatra,2010,1246.0,775.9,209.5,21.2,228.1,234.1
Chatra,2011,1147.5,729.0,294.6,110.6,106.3,108.7
Chatra,2012,1239.6,1016.0,66.7,1.0,48.5,48.7
Chatra,2013,1269.7,838.5,427.8,78.9,2.5,2.5
Chatra,2014,1547.4,1168.9,223.2,28.4,76.4,76.4
Chatra,2015,1495.7,921.6,531.5,14.2,14.1,14.1
Chatra,2016,774.7,594.4,106.6,5.4,59.2,59.5
Chatra,2017,748.0,470.9,162.2,32.8,83.5,109.9
Chatra,2018,961.0,664.1,283.2,89.1,7.4,7.4
Chennai (Madras),2000,1095.1,288.4,73.2,206.3,554.8,733.5
Chennai (Madras),2001,1392.0,149.1,27.2,403.7,908.1,1188.1
Chennai (Madras),2002,1337.9,460.5,243.9,1.0,508.9,509.8
Chennai (Madras),2003,1842.6,217.5,643.5,359.0,634.9,981.5
Chennai (Madras),2004,1244.3,246.9,55.4,233.0,699.3,929.6
Chennai (Madras),2005,928.5,269.7,65.7,106.0,496.4,590.4
Chennai (Madras),2006,782.0,191.2,93.9,228.4,450.7,484.9
Chennai (Madras),2007,690.8,219.8,93.8,43.6,145.7,183.0
Chennai (Madras),2008,291.2,11.8,131.5,74.2,110.3,141.6
Chennai (Madras),2009,713.1,279.1,45.3,8.2,337.6,345.8
Chennai (Madras),2010,203.5,109.2,8.1,37.2,64.8,86.2
Chennai (Madras),2011,1100.6,333.1,168.0,13.2,579.5,583.7
Chennai (Madras),2012,2406.0,303.5,168.8,427.7,1498.0,1924.7
Chennai (Madras),2013,1230.4,335.8,96.3,36.3,768.7,797.3
Chennai (Madras),2014,1283.1,542.8,102.7,343.5,365.4,629.9
Chennai (Madras),2015,1538.5,312.1,232.2,23.9,902.9,915.2
Chennai (Madras),2016,1188.7,265.7,80.9,192.5,639.4,830.5
Chennai (Madras),2017,1820.0,754.8,324.4,388.1,450.5,739.4
Chennai (Madras),2018,1432.4,447.0,139.5,227.3,599.2,746.7
Chhatrapur,2000,1161.1,1028.8,104.2,39.0,8.5,8.8
Chhatrapur,2001,1112.2,895.0,172.4,29.8,6.1,6.1
Chhatrapur,2002,845.8,714.7,97.6,46.8,1.9,3.6
Chhatrapur,2003,1018.4,850.9,70.3,0.8,52.2,52.2
Chhatrapur,2004,1155.0,921.9,84.2,69.5,80.9,148.1
Chhatrapur,2005,828.4,748.2,62.6,21.8,15.3,15.3
Chhatrapur,2006,1316.7,1163.5,89.7,0.7,41.4,41.7
Chhatrapur,2007,781.0,614.8,165.1,2.5,0.8,0.8
Chhatrapur,2008,1068.8,740.9,287.0,42.1,38.5,38.5
Chhatrapur,2009,850.8,718.0,37.8,69.6,51.0,52.7
Chhatrapur,2010,1458.8,1278.0,105.7,25.3,1.6,7.2
Chhatrapur,2011,908.4,650.7,198.4,12.3,39.6,39.6
Chhatrapur,2012,1077.5,920.7,125.7,1.7,17.1,18.8
Chhatrapur,2013,592.9,459.2,118.5,67.1,15.3,15.3
Chhatrapur,2014,541.6,396.6,76.9,6.9,0.6,1.0
Chhatrapur,2015,993.2,568.5,410.7,24.5,7.5,7.5
Chhatrapur,2016,795.2,563.1,33.4,29.1,167.9,174.3
Chhatrapur,2017,864.3,769.8,22.5,1.4,49.1,49.2
Chhatrapur,2018,1162.2,821.8,339.0,83.6,0.0,0.0
Chhindwara,2000,1263.0,962.0,242.4,12.6,49.1,49.1
Chhindwara,2001,1491.4,1207.6,229.9,33.4,41.3,41.3
Chhindwara,2002,993.1,734.2,205.0,66.7,10.3,20.6
Chhindwara,2003,925.1,715.2,79.6,8.7,73.8,73.8
Chhindwara,2004,1488.9,1000.1,111.5,222.7,191.9,368.6
Chhindwara,2005,1132.9,767.0,187.8,35.2,132.0,132.0
Chhindwara,2006,1507.3,1174.3,174.0,1.8,123.8,123.8
Chhindwara,2007,842.7,614.1,221.7,9.2,5.2,5.2
Chhindwara,2008,1150.4,503.6,295.1,20.7,342.4,342.4
Chhindwara,2009,1051.7,759.1,208.6,73.8,63.0,63.2
Chhindwara,2010,1234.9,1029.0,112.0,20.3,18.4,20.4
Chhindwara,2011,760.8,550.9,147.5,55.1,44.1,44.1
Chhindwara,2012,1371.2,1038.9,217.0,10.1,50.1,60.2
Chhindwara,2013,1083.0,874.9,164.4,8.1,37.6,43.6
Chhindwara,2014,824.3,663.6,144.2,0.0,14.3,14.3
Chhindwara,2015,840.5,646.5,174.8,1.3,18.7,19.4
Chhindwara,2016,1262.5,1018.2,83.0,37.9,135.8,160.6
Chhindwara,2017,1183.7,949.8,161.3,3.9,58.3,59.4
Chhindwara,2018,1088.4,885.6,197.9,27.5,2.0,2.0
Chikmagalur,2000,1284.7,602.9,296.4,20.2,371.4,385.5
Chikmagalur,2001,1619.9,857.7,476.7,3.1,279.2,279.3
Chikmagalur,2002,1477.9,1090.0,242.0,2.6,142.9,142.9
Chikmagalur,2003,1310.0,780.7,380.8,22.9,127.5,145.8
Chikmagalur,2004,1715.0,944.1,408.1,37.5,320.8,358.1
Chikmagalur,2005,1504.7,943.3,323.0,6.8,232.4,238.2
Chikmagalur,2006,1719.5,921.0,436.9,2.6,359.0,360.5
Chikmagalur,2007,1573.6,994.7,395.5,2.8,179.8,182.3
